state_code,county_code,county_name,state_name,geo_center
28,49,Hinds,Mississippi,"32 16m 0.126909s N, 90 26m 34.1562s W"
54,69,Ohio,West Virginia,"40 5m 48.9181s N, 80 37m 8.60523s W"
54,65,Morgan,West Virginia,"39 33m 37.5593s N, 78 15m 27.8342s W"
33,17,Strafford,New Hampshire,"43 17m 49.179s N, 71 1m 43.6873s W"
48,341,Moore,Texas,"35 50m 15.6741s N, 101 53m 34.5221s W"
49,19,Grand,Utah,"38 58m 55.0018s N, 109 34m 11.4014s W"
5,111,Poinsett,Arkansas,"35 34m 26.5156s N, 90 39m 46.5842s W"
48,453,Travis,Texas,"30 20m 4.89942s N, 97 46m 55.0163s W"
36,101,Steuben,New York,"42 16m 4.11242s N, 77 23m 1.69172s W"
18,73,Jasper,Indiana,"41 1m 22.7939s N, 87 6m 58.0365s W"
46,67,Hutchinson,South Dakota,"43 20m 5.44808s N, 97 45m 15.8984s W"
46,43,Douglas,South Dakota,"43 23m 12.927s N, 98 21m 57.9541s W"
24,47,Worcester,Maryland,"38 12m 59.3999s N, 75 17m 48.015s W"
40,95,Marshall,Oklahoma,"34 1m 28.2367s N, 96 46m 8.88383s W"
5,63,Independence,Arkansas,"35 44m 29.5923s N, 91 34m 10.962s W"
5,85,Lonoke,Arkansas,"34 45m 15.2525s N, 91 53m 19.6436s W"
1,33,Colbert,Alabama,"34 42m 1.56167s N, 87 48m 17.947s W"
37,145,Person,North Carolina,"36 23m 24.3424s N, 78 58m 18.4985s W"
20,195,Trego,Kansas,"38 54m 51.5697s N, 99 52m 21.849s W"
13,181,Lincoln,Georgia,"33 47m 37.1747s N, 82 27m 4.3661s W"
31,95,Jefferson,Nebraska,"40 10m 32.7391s N, 97 8m 33.7764s W"
29,145,Newton,Missouri,"36 54m 19.8318s N, 94 20m 21.2874s W"
6,37,Los Angeles,California,"34 11m 52.7923s N, 118 15m 39.6499s W"
28,73,Lamar,Mississippi,"31 12m 21.719s N, 89 30m 31.2211s W"
30,33,Garfield,Montana,"47 16m 39.4994s N, 106 59m 34.4006s W"
28,15,Carroll,Mississippi,"33 26m 54.6931s N, 89 55m 12.7117s W"
48,203,Harrison,Texas,"32 32m 53.2795s N, 94 22m 17.3516s W"
40,131,Rogers,Oklahoma,"36 22m 17.6228s N, 95 36m 15.7429s W"
48,103,Crane,Texas,"31 25m 42.5908s N, 102 30m 56.0465s W"
26,1,Alcona,Michigan,"44 41m 1.04416s N, 83 7m 44.4271s W"
29,225,Webster,Missouri,"37 16m 51.2592s N, 92 52m 33.1573s W"
18,17,Cass,Indiana,"40 45m 41.3694s N, 86 20m 45.4076s W"
21,129,Lee,Kentucky,"37 35m 41.2727s N, 83 42m 58.6s W"
49,3,Box Elder,Utah,"41 31m 15.6649s N, 113 4m 55.2816s W"
13,319,Wilkinson,Georgia,"32 48m 8.65987s N, 83 10m 16.4966s W"
8,25,Crowley,Colorado,"38 19m 35.9798s N, 103 47m 5.37238s W"
31,41,Custer,Nebraska,"41 23m 39.3505s N, 99 43m 34.1177s W"
28,11,Bolivar,Mississippi,"33 47m 43.9403s N, 90 52m 49.4433s W"
48,407,San Jacinto,Texas,"30 34m 46.3209s N, 95 10m 0.844323s W"
39,139,Richland,Ohio,"40 46m 28.8636s N, 82 32m 11.3438s W"
48,257,Kaufman,Texas,"32 35m 57.5365s N, 96 17m 16.0605s W"
4,11,Greenlee,Arizona,"33 12m 55.446s N, 109 14m 25.2795s W"
13,61,Clay,Georgia,"31 37m 34.5919s N, 84 58m 48.3705s W"
69,100,Rota,Northern Mariana Islands,"14 9m 5.55467s N, 145 12m 54.5981s E"
41,37,Lake,Oregon,"42 47m 36.461s N, 120 23m 14.4153s W"
13,283,Treutlen,Georgia,"32 24m 13.9734s N, 82 34m 2.2171s W"
48,317,Martin,Texas,"32 18m 21.7085s N, 101 57m 4.3804s W"
19,97,Jackson,Iowa,"42 10m 18.2733s N, 90 34m 27.2258s W"
13,43,Candler,Georgia,"32 24m 12.394s N, 82 4m 25.2222s W"
1,37,Coosa,Alabama,"32 56m 10.4166s N, 86 14m 51.5734s W"
18,163,Vanderburgh,Indiana,"38 1m 29.8483s N, 87 35m 8.82587s W"
34,23,Middlesex,New Jersey,"40 26m 24.3012s N, 74 24m 31.8084s W"
25,5,Bristol,Massachusetts,"41 45m 25.5176s N, 71 5m 18.6031s W"
36,115,Washington,New York,"43 18m 49.3322s N, 73 25m 50.7321s W"
35,23,Hidalgo,New Mexico,"31 54m 50.9812s N, 108 42m 53.9168s W"
8,83,Montezuma,Colorado,"37 20m 18.3623s N, 108 35m 48.0114s W"
29,39,Cedar,Missouri,"37 43m 25.8655s N, 93 51m 23.8086s W"
30,13,Cascade,Montana,"47 18m 28.636s N, 111 20m 49.3651s W"
26,93,Livingston,Michigan,"42 36m 10.5028s N, 83 54m 41.4999s W"
46,79,Lake,South Dakota,"44 1m 19.3594s N, 97 7m 45.7549s W"
37,33,Caswell,North Carolina,"36 23m 35.7872s N, 79 20m 0.684517s W"
51,19,Bedford,Virginia,"37 18m 54.5487s N, 79 31m 27.0197s W"
5,143,Washington,Arkansas,"35 58m 44.6027s N, 94 12m 56.1053s W"
51,169,Scott,Virginia,"36 42m 51.4185s N, 82 36m 10.5202s W"
8,95,Phillips,Colorado,"40 35m 37.9836s N, 102 21m 27.2866s W"
28,105,Oktibbeha,Mississippi,"33 25m 29.8313s N, 88 52m 45.4986s W"
21,71,Floyd,Kentucky,"37 33m 25.5906s N, 82 44m 44.5349s W"
37,87,Haywood,North Carolina,"35 33m 21.8006s N, 82 58m 55.8227s W"
13,321,Worth,Georgia,"31 33m 5.44203s N, 83 51m 3.1525s W"
21,235,Whitley,Kentucky,"36 45m 29.0637s N, 84 8m 42.6398s W"
31,133,Pawnee,Nebraska,"40 7m 53.5544s N, 96 14m 13.3986s W"
32,7,Elko,Nevada,"41 8m 44.8187s N, 115 21m 27.7226s W"
32,19,Lyon,Nevada,"39 1m 13.4318s N, 119 11m 21.1086s W"
40,39,Custer,Oklahoma,"35 38m 19.816s N, 99 0m 5.60104s W"
39,127,Perry,Ohio,"39 44m 13.7339s N, 82 14m 10.0965s W"
51,670,Hopewell,Virginia,"37 17m 29.3504s N, 77 17m 54.5688s W"
6,15,Del Norte,California,"41 44m 41.7925s N, 123 57m 28.0849s W"
40,127,Pushmataha,Oklahoma,"34 24m 58.2144s N, 95 22m 33.1045s W"
13,101,Echols,Georgia,"30 42m 36.3226s N, 82 53m 38.1667s W"
37,17,Bladen,North Carolina,"34 36m 52.5144s N, 78 33m 49.1375s W"
29,219,Warren,Missouri,"38 45m 52.619s N, 91 9m 38.4951s W"
55,81,Monroe,Wisconsin,"43 56m 44.5769s N, 90 37m 4.16683s W"
21,225,Union,Kentucky,"37 39m 30.4128s N, 87 56m 43.3808s W"
27,145,Stearns,Minnesota,"45 33m 7.75065s N, 94 36m 46.8411s W"
47,25,Claiborne,Tennessee,"36 29m 9.07668s N, 83 39m 37.4973s W"
69,85,Northern Islands,Northern Mariana Islands,"18 7m 6.12949s N, 145 37m 51.926s E"
21,109,Jackson,Kentucky,"37 25m 11.195s N, 84 0m 20.7578s W"
22,33,East Baton Rouge,Louisiana,"30 32m 17.6625s N, 91 5m 44.2198s W"
30,101,Toole,Montana,"48 39m 19.2898s N, 111 41m 44.4154s W"
13,249,Schley,Georgia,"32 15m 42.0689s N, 84 18m 52.9949s W"
16,43,Fremont,Idaho,"44 13m 43.5868s N, 111 28m 55.0411s W"
55,17,Chippewa,Wisconsin,"45 4m 9.86881s N, 91 16m 47.5897s W"
21,199,Pulaski,Kentucky,"37 6m 14.1368s N, 84 34m 37.8347s W"
13,173,Lanier,Georgia,"31 2m 16.4172s N, 83 3m 45.5521s W"
28,107,Panola,Mississippi,"34 21m 50.1663s N, 89 57m 2.0422s W"
48,121,Denton,Texas,"33 12m 18.9044s N, 97 7m 1.21987s W"
19,47,Crawford,Iowa,"42 2m 13.9649s N, 95 22m 55.0839s W"
13,27,Brooks,Georgia,"30 50m 31.0839s N, 83 34m 48.7629s W"
13,201,Miller,Georgia,"31 9m 50.3692s N, 84 43m 50.598s W"
22,3,Allen,Louisiana,"30 39m 10.3339s N, 92 49m 40.3652s W"
30,95,Stillwater,Montana,"45 40m 8.59199s N, 109 23m 42.7801s W"
36,15,Chemung,New York,"42 8m 28.4905s N, 76 45m 36.0937s W"
29,31,Cape Girardeau,Missouri,"37 23m 2.54844s N, 89 41m 4.03405s W"
31,69,Garden,Nebraska,"41 37m 9.95318s N, 102 20m 7.57783s W"
54,91,Taylor,West Virginia,"39 20m 9.5759s N, 80 2m 46.2613s W"
72,119,Río Grande,Puerto Rico,"18 22m 32.0011s N, 65 48m 0.875867s W"
48,15,Austin,Texas,"29 53m 13.2868s N, 96 16m 40.472s W"
51,147,Prince Edward,Virginia,"37 13m 27.4877s N, 78 26m 27.8981s W"
12,49,Hardee,Florida,"27 29m 33.7541s N, 81 48m 36.0214s W"
18,177,Wayne,Indiana,"39 51m 51.8993s N, 85 0m 35.5541s W"
21,147,McCreary,Kentucky,"36 44m 13.7096s N, 84 29m 3.02834s W"
49,39,Sanpete,Utah,"39 22m 26.0979s N, 111 34m 34.8776s W"
20,93,Kearny,Kansas,"38 0m 0.707508s N, 101 19m 11.4989s W"
50,23,Washington,Vermont,"44 16m 24.1841s N, 72 36m 53.9221s W"
40,105,Nowata,Oklahoma,"36 47m 54.5089s N, 95 37m 2.48029s W"
29,15,Benton,Missouri,"38 17m 41.4566s N, 93 17m 16.6074s W"
51,131,Northampton,Virginia,"37 18m 2.82362s N, 75 55m 42.7507s W"
29,137,Monroe,Missouri,"39 29m 43.6741s N, 92 0m 2.64689s W"
54,39,Kanawha,West Virginia,"38 20m 11.6694s N, 81 31m 41.2244s W"
51,25,Brunswick,Virginia,"36 45m 53.0996s N, 77 51m 32.5079s W"
37,181,Vance,North Carolina,"36 21m 53.701s N, 78 24m 28.544s W"
56,15,Goshen,Wyoming,"42 5m 16.5813s N, 104 21m 11.752s W"
13,9,Baldwin,Georgia,"33 4m 9.39271s N, 83 14m 58.5263s W"
12,73,Leon,Florida,"30 27m 28.9364s N, 84 16m 40.3735s W"
21,207,Russell,Kentucky,"36 59m 27.7235s N, 85 3m 31.2752s W"
25,23,Plymouth,Massachusetts,"41 59m 14.7688s N, 70 44m 13.4733s W"
39,53,Gallia,Ohio,"38 49m 28.8297s N, 82 19m 0.875586s W"
1,67,Henry,Alabama,"31 30m 52.8999s N, 85 14m 29.0628s W"
29,13,Bates,Missouri,"38 15m 26.2522s N, 94 20m 23.988s W"
28,89,Madison,Mississippi,"32 38m 4.95686s N, 90 2m 1.37166s W"
48,227,Howard,Texas,"32 18m 22.2102s N, 101 26m 7.81962s W"
55,111,Sauk,Wisconsin,"43 25m 35.9882s N, 89 56m 53.58s W"
51,95,James City,Virginia,"37 18m 47.8991s N, 76 46m 25.6803s W"
22,105,Tangipahoa,Louisiana,"30 37m 35.9484s N, 90 24m 20.4499s W"
41,13,Crook,Oregon,"44 8m 31.8474s N, 120 21m 23.6914s W"
13,273,Terrell,Georgia,"31 46m 36.7716s N, 84 26m 12.9199s W"
27,85,McLeod,Minnesota,"44 49m 24.7582s N, 94 16m 20.7128s W"
53,41,Lewis,Washington,"46 34m 39.9654s N, 122 23m 33.4981s W"
20,199,Wallace,Kansas,"38 54m 59.9801s N, 101 45m 48.8664s W"
16,41,Franklin,Idaho,"42 10m 51.93s N, 111 48m 47.524s W"
1,63,Greene,Alabama,"32 51m 11.2998s N, 87 57m 8.0313s W"
19,147,Palo Alto,Iowa,"43 4m 55.4314s N, 94 40m 41.2935s W"
27,39,Dodge,Minnesota,"44 1m 21.3221s N, 92 51m 43.3945s W"
27,47,Freeborn,Minnesota,"43 40m 25.839s N, 93 20m 55.7371s W"
25,1,Barnstable,Massachusetts,"41 46m 24.4174s N, 70 14m 17.295s W"
17,49,Effingham,Illinois,"39 3m 35.215s N, 88 35m 23.4721s W"
39,69,Henry,Ohio,"41 20m 1.9866s N, 84 4m 5.62952s W"
38,57,Mercer,North Dakota,"47 18m 33.0489s N, 101 49m 53.3613s W"
29,19,Boone,Missouri,"38 59m 26.2145s N, 92 18m 34.8489s W"
48,305,Lynn,Texas,"33 10m 36.568s N, 101 48m 58.0458s W"
40,29,Coal,Oklahoma,"34 35m 17.519s N, 96 17m 52.0029s W"
31,105,Kimball,Nebraska,"41 11m 51.564s N, 103 42m 53.8197s W"
17,31,Cook,Illinois,"41 53m 43.5445s N, 87 38m 46.1069s W"
45,47,Greenwood,South Carolina,"34 9m 13.79s N, 82 7m 33.348s W"
6,35,Lassen,California,"40 40m 24.9254s N, 120 35m 39.5982s W"
39,21,Champaign,Ohio,"40 8m 15.6277s N, 83 46m 10.189s W"
48,259,Kendall,Texas,"29 56m 40.8799s N, 98 42m 41.5987s W"
38,29,Emmons,North Dakota,"46 17m 6.14103s N, 100 14m 19.4667s W"
22,87,St. Bernard,Louisiana,"29 54m 17.0126s N, 89 18m 14.8585s W"
2,198,Prince of Wales-Hyder,Alaska,"55 43m 37.8139s N, 133 11m 34.8932s W"
41,23,Grant,Oregon,"44 29m 29.4025s N, 119 0m 26.4746s W"
35,6,Cibola,New Mexico,"34 54m 45.2807s N, 107 59m 59.0076s W"
38,43,Kidder,North Dakota,"46 58m 48.3663s N, 99 46m 48.3289s W"
42,107,Schuylkill,Pennsylvania,"40 42m 20.8821s N, 76 12m 57.4375s W"
38,87,Slope,North Dakota,"46 26m 50.0535s N, 103 27m 35.5525s W"
1,119,Sumter,Alabama,"32 35m 27.6631s N, 88 11m 55.6426s W"
51,87,Henrico,Virginia,"37 32m 16.8267s N, 77 24m 21.0414s W"
48,209,Hays,Texas,"30 3m 29.342s N, 98 1m 51.8277s W"
51,67,Franklin,Virginia,"36 59m 31.0388s N, 79 52m 51.8299s W"
42,21,Cambria,Pennsylvania,"40 29m 43.0584s N, 78 42m 49.3318s W"
40,37,Creek,Oklahoma,"35 54m 9.30095s N, 96 22m 15.0824s W"
18,39,Elkhart,Indiana,"41 35m 50.5841s N, 85 51m 31.519s W"
47,85,Humphreys,Tennessee,"36 2m 26.948s N, 87 46m 32.2801s W"
20,63,Gove,Kansas,"38 54m 57.944s N, 100 28m 58.4571s W"
24,27,Howard,Maryland,"39 15m 2.58095s N, 76 55m 52.2996s W"
48,495,Winkler,Texas,"31 51m 0.160435s N, 103 2m 53.4086s W"
46,71,Jackson,South Dakota,"43 41m 39.1947s N, 101 37m 41.294s W"
22,93,St. James,Louisiana,"30 1m 34.6672s N, 90 47m 46.7368s W"
51,13,Arlington,Virginia,"38 52m 42.9004s N, 77 6m 3.49752s W"
48,87,Collingsworth,Texas,"34 57m 53.5821s N, 100 16m 12.2373s W"
48,497,Wise,Texas,"33 12m 57.2385s N, 97 39m 16.0636s W"
13,169,Jones,Georgia,"33 1m 30.4794s N, 83 33m 37.887s W"
55,45,Green,Wisconsin,"42 40m 48.0326s N, 89 36m 7.99904s W"
22,79,Rapides,Louisiana,"31 11m 55.033s N, 92 31m 59.5187s W"
29,161,Phelps,Missouri,"37 52m 37.6629s N, 91 47m 32.5136s W"
27,167,Wilkin,Minnesota,"46 21m 25.4756s N, 96 28m 6.05859s W"
17,149,Pike,Illinois,"39 37m 20.9286s N, 90 53m 10.6954s W"
8,53,Hinsdale,Colorado,"37 49m 16.8297s N, 107 18m 1.12233s W"
40,69,Johnston,Oklahoma,"34 18m 59.4298s N, 96 39m 38.1416s W"
21,23,Bracken,Kentucky,"38 41m 19.7267s N, 84 5m 24.6864s W"
55,37,Florence,Wisconsin,"45 50m 54.4819s N, 88 23m 53.2081s W"
38,77,Richland,North Dakota,"46 15m 52.6944s N, 96 56m 53.7429s W"
16,35,Clearwater,Idaho,"46 40m 25.3899s N, 115 39m 24.8657s W"
46,121,Todd,South Dakota,"43 11m 36.1399s N, 100 43m 6.36726s W"
46,125,Turner,South Dakota,"43 18m 39.1239s N, 97 8m 55.1768s W"
36,65,Oneida,New York,"43 14m 30.2889s N, 75 26m 9.02462s W"
56,31,Platte,Wyoming,"42 7m 58.9934s N, 104 57m 56.9358s W"
53,5,Benton,Washington,"46 14m 23.4997s N, 119 30m 40.0579s W"
22,51,Jefferson,Louisiana,"29 40m 38.8509s N, 90 5m 51.9554s W"
51,1,Accomack,Virginia,"37 45m 53.7806s N, 75 45m 23.6055s W"
26,81,Kent,Michigan,"43 1m 55.7627s N, 85 32m 57.4666s W"
6,77,San Joaquin,California,"37 56m 5.08548s N, 121 16m 17.0516s W"
34,15,Gloucester,New Jersey,"39 43m 2.15259s N, 75 8m 29.087s W"
19,173,Taylor,Iowa,"40 44m 14.7565s N, 94 41m 47.0931s W"
17,121,Marion,Illinois,"38 38m 58.4812s N, 88 55m 8.33202s W"
19,163,Scott,Iowa,"41 38m 13.5522s N, 90 37m 23.6741s W"
31,53,Dodge,Nebraska,"41 34m 40.3906s N, 96 39m 14.3402s W"
48,39,Brazoria,Texas,"29 10m 4.19463s N, 95 26m 3.31727s W"
13,155,Irwin,Georgia,"31 36m 8.21863s N, 83 16m 34.9501s W"
29,135,Moniteau,Missouri,"38 37m 57.9059s N, 92 34m 58.9968s W"
37,23,Burke,North Carolina,"35 44m 58.5983s N, 81 42m 17.2025s W"
19,193,Woodbury,Iowa,"42 23m 23.025s N, 96 2m 41.2616s W"
12,125,Union,Florida,"30 2m 37.8208s N, 82 22m 17.1876s W"
13,241,Rabun,Georgia,"34 52m 54.2086s N, 83 24m 7.47534s W"
2,150,Kodiak Island,Alaska,"57 39m 37.0337s N, 153 44m 56.976s W"
21,211,Shelby,Kentucky,"38 12m 55.5777s N, 85 11m 41.1972s W"
45,27,Clarendon,South Carolina,"33 39m 56.9018s N, 80 12m 59.0579s W"
5,7,Benton,Arkansas,"36 20m 19.4579s N, 94 15m 21.9655s W"
1,113,Russell,Alabama,"32 17m 18.1681s N, 85 11m 5.86481s W"
40,13,Bryan,Oklahoma,"33 57m 44.0655s N, 96 15m 35.1435s W"
72,79,Lajas,Puerto Rico,"17 58m 44.7618s N, 67 2m 34.281s W"
22,73,Ouachita,Louisiana,"32 28m 41.9273s N, 92 9m 17.5325s W"
6,25,Imperial,California,"33 2m 22.5256s N, 115 21m 55.2131s W"
48,279,Lamb,Texas,"34 4m 7.04313s N, 102 21m 6.15775s W"
16,87,Washington,Idaho,"44 27m 8.83718s N, 116 47m 5.2128s W"
27,117,Pipestone,Minnesota,"44 1m 22.7826s N, 96 15m 31.1214s W"
16,57,Latah,Idaho,"46 48m 58.2344s N, 116 42m 42.2034s W"
30,47,Lake,Montana,"47 38m 45.2631s N, 114 5m 21.7476s W"
20,175,Seward,Kansas,"37 11m 35.8901s N, 100 51m 4.63409s W"
13,275,Thomas,Georgia,"30 51m 49.2536s N, 83 55m 9.52827s W"
72,45,Comerío,Puerto Rico,"18 13m 29.0737s N, 66 13m 18.5493s W"
45,87,Union,South Carolina,"34 41m 21.4137s N, 81 37m 9.89555s W"
53,11,Clark,Washington,"45 46m 44.9204s N, 122 28m 57.2808s W"
20,53,Ellsworth,Kansas,"38 41m 47.8596s N, 98 12m 17.0291s W"
28,1,Adams,Mississippi,"31 28m 58.5943s N, 91 21m 12.5937s W"
22,63,Livingston,Louisiana,"30 26m 24.4905s N, 90 43m 40.4668s W"
8,35,Douglas,Colorado,"39 19m 47.0075s N, 104 55m 46.4141s W"
6,33,Lake,California,"39 5m 58.7232s N, 122 45m 11.4621s W"
13,5,Bacon,Georgia,"31 33m 13.2294s N, 82 27m 9.66635s W"
17,95,Knox,Illinois,"40 55m 54.5807s N, 90 12m 47.6577s W"
20,203,Wichita,Kansas,"38 28m 55.5043s N, 101 20m 50.4803s W"
17,111,McHenry,Illinois,"42 19m 27.6628s N, 88 27m 8.71173s W"
31,49,Deuel,Nebraska,"41 6m 41.7521s N, 102 20m 2.21979s W"
5,43,Drew,Arkansas,"33 35m 22.0405s N, 91 43m 12.0839s W"
1,73,Jefferson,Alabama,"33 33m 15.6186s N, 86 53m 47.0337s W"
13,83,Dade,Georgia,"34 51m 16.2744s N, 85 30m 16.2979s W"
17,71,Henderson,Illinois,"40 49m 5.21014s N, 90 55m 30.3912s W"
28,67,Jones,Mississippi,"31 37m 21.2117s N, 89 10m 7.65592s W"
27,13,Blue Earth,Minnesota,"44 2m 4.51357s N, 94 4m 1.30465s W"
47,119,Maury,Tennessee,"35 37m 0.982672s N, 87 4m 37.2502s W"
48,249,Jim Wells,Texas,"27 43m 52.8169s N, 98 5m 23.5905s W"
20,85,Jackson,Kansas,"39 25m 0.552428s N, 95 47m 37.1892s W"
41,63,Wallowa,Oregon,"45 34m 47.5153s N, 117 10m 51.672s W"
51,735,Poquoson,Virginia,"37 9m 0.970995s N, 76 16m 14.0246s W"
45,23,Chester,South Carolina,"34 41m 31.4063s N, 81 9m 34.3126s W"
32,3,Clark,Nevada,"36 12m 54.7067s N, 115 0m 48.8198s W"
36,3,Allegany,New York,"42 15m 26.6089s N, 78 1m 39.2182s W"
13,119,Franklin,Georgia,"34 22m 31.5383s N, 83 13m 45.0791s W"
21,97,Harrison,Kentucky,"38 26m 30.4926s N, 84 19m 53.025s W"
42,59,Greene,Pennsylvania,"39 51m 13.6793s N, 80 13m 22.3459s W"
27,1,Aitkin,Minnesota,"46 36m 29.7262s N, 93 24m 55.5447s W"
48,309,McLennan,Texas,"31 33m 8.56855s N, 97 12m 6.4314s W"
47,165,Sumner,Tennessee,"36 28m 9.87182s N, 86 27m 37.2793s W"
13,297,Walton,Georgia,"33 46m 53.6057s N, 83 44m 1.84785s W"
50,17,Orange,Vermont,"44 0m 20.3824s N, 72 22m 36.5578s W"
18,31,Decatur,Indiana,"39 18m 25.1998s N, 85 30m 4.11498s W"
51,5,Alleghany,Virginia,"37 47m 15.9992s N, 80 0m 22.2307s W"
27,133,Rock,Minnesota,"43 40m 28.6694s N, 96 15m 11.5475s W"
39,15,Brown,Ohio,"38 56m 2.57157s N, 83 52m 2.74051s W"
29,67,Douglas,Missouri,"36 55m 57.3513s N, 92 29m 55.7008s W"
5,129,Searcy,Arkansas,"35 54m 39.2617s N, 92 41m 58.2883s W"
28,97,Montgomery,Mississippi,"33 29m 38.7687s N, 89 36m 59.0245s W"
48,223,Hopkins,Texas,"33 8m 58.4012s N, 95 33m 50.2206s W"
40,89,McCurtain,Oklahoma,"34 6m 55.1699s N, 94 46m 16.9639s W"
36,43,Herkimer,New York,"43 25m 10.9276s N, 74 57m 44.9927s W"
47,173,Union,Tennessee,"36 17m 16.346s N, 83 50m 15.0501s W"
55,3,Ashland,Wisconsin,"46 42m 2.56472s N, 90 33m 52.2193s W"
42,35,Clinton,Pennsylvania,"41 14m 2.59572s N, 77 38m 17.181s W"
55,125,Vilas,Wisconsin,"46 3m 10.4349s N, 89 30m 53.4442s W"
19,113,Linn,Iowa,"42 4m 44.2327s N, 91 35m 56.4823s W"
13,215,Muscogee,Georgia,"32 30m 35.8501s N, 84 52m 37.3547s W"
20,5,Atchison,Kansas,"39 31m 54.264s N, 95 18m 48.4007s W"
51,93,Isle of Wight,Virginia,"36 54m 24.2249s N, 76 42m 32.8553s W"
55,131,Washington,Wisconsin,"43 22m 6.52787s N, 88 13m 50.745s W"
47,161,Stewart,Tennessee,"36 30m 3.97568s N, 87 50m 18.4473s W"
8,103,Rio Blanco,Colorado,"39 58m 47.4087s N, 108 13m 2.01284s W"
8,87,Morgan,Colorado,"40 15m 45.8798s N, 103 48m 35.3601s W"
37,67,Forsyth,North Carolina,"36 7m 50.2304s N, 80 15m 22.6801s W"
42,113,Sullivan,Pennsylvania,"41 26m 46.1728s N, 76 30m 43.7086s W"
20,89,Jewell,Kansas,"39 47m 5.03551s N, 98 13m 6.02715s W"
40,11,Blaine,Oklahoma,"35 52m 30.8943s N, 98 26m 0.507414s W"
53,37,Kittitas,Washington,"47 7m 27.3581s N, 120 40m 46.8596s W"
48,377,Presidio,Texas,"29 59m 59.2896s N, 104 14m 25.878s W"
20,65,Graham,Kansas,"39 20m 58.9777s N, 99 52m 59.7095s W"
1,1,Autauga,Alabama,"32 32m 5.71267s N, 86 38m 33.8972s W"
53,47,Okanogan,Washington,"48 32m 55.3709s N, 119 44m 27.0868s W"
24,23,Garrett,Maryland,"39 31m 44.021s N, 79 16m 22.7758s W"
72,99,Moca,Puerto Rico,"18 22m 40.5984s N, 67 4m 50.7422s W"
18,19,Clark,Indiana,"38 28m 37.9004s N, 85 42m 26.1779s W"
55,87,Outagamie,Wisconsin,"44 24m 57.9311s N, 88 27m 53.7561s W"
5,33,Crawford,Arkansas,"35 35m 18.5427s N, 94 14m 34.6445s W"
31,111,Lincoln,Nebraska,"41 2m 51.9629s N, 100 44m 42.8418s W"
48,67,Cass,Texas,"33 4m 39.1296s N, 94 20m 36.934s W"
28,137,Tate,Mississippi,"34 39m 1.17096s N, 89 56m 41.2063s W"
17,73,Henry,Illinois,"41 21m 11.2914s N, 90 7m 53.0699s W"
41,41,Lincoln,Oregon,"44 38m 45.0371s N, 123 54m 27.5569s W"
17,61,Greene,Illinois,"39 21m 22.2054s N, 90 23m 25.7946s W"
22,115,Vernon,Louisiana,"31 6m 29.8573s N, 93 11m 2.92811s W"
72,91,Manatí,Puerto Rico,"18 26m 58.4746s N, 66 29m 15.8189s W"
51,191,Washington,Virginia,"36 43m 28.0508s N, 81 57m 35.3628s W"
28,13,Calhoun,Mississippi,"33 56m 11.22s N, 89 20m 11.2026s W"
55,51,Iron,Wisconsin,"46 19m 1.4001s N, 90 15m 52.0299s W"
26,141,Presque Isle,Michigan,"45 26m 57.5271s N, 83 31m 39.9232s W"
36,105,Sullivan,New York,"41 42m 59.1213s N, 74 46m 5.31473s W"
37,105,Lee,North Carolina,"35 28m 30.6711s N, 79 10m 17.341s W"
20,105,Lincoln,Kansas,"39 2m 43.181s N, 98 12m 27.7147s W"
13,247,Rockdale,Georgia,"33 39m 15.2476s N, 84 1m 35.7898s W"
31,21,Burt,Nebraska,"41 51m 5.62749s N, 96 19m 42.9761s W"
1,5,Barbour,Alabama,"31 52m 10.5717s N, 85 23m 35.5091s W"
27,131,Rice,Minnesota,"44 21m 15.3515s N, 93 17m 48.0419s W"
13,281,Towns,Georgia,"34 55m 0.139812s N, 83 44m 14.2028s W"
54,95,Tyler,West Virginia,"39 27m 54.9995s N, 80 53m 5.37069s W"
53,17,Douglas,Washington,"47 44m 9.99215s N, 119 41m 30.3887s W"
48,81,Coke,Texas,"31 53m 18.7116s N, 100 31m 47.6788s W"
37,129,New Hanover,North Carolina,"34 10m 53.5992s N, 77 51m 56.1512s W"
24,37,St. Mary's,Maryland,"38 12m 57.1046s N, 76 31m 44.6184s W"
35,57,Torrance,New Mexico,"34 38m 25.6637s N, 105 51m 2.95048s W"
20,17,Chase,Kansas,"38 18m 7.36507s N, 96 35m 38.1431s W"
13,29,Bryan,Georgia,"32 0m 47.6076s N, 81 26m 32.9s W"
54,85,Ritchie,West Virginia,"39 10m 41.7625s N, 81 3m 46.6106s W"
49,1,Beaver,Utah,"38 21m 25.2517s N, 113 14m 8.58426s W"
26,145,Saginaw,Michigan,"43 20m 6.10345s N, 84 3m 11.4733s W"
72,61,Guaynabo,Puerto Rico,"18 20m 37.7752s N, 66 6m 50.5817s W"
21,153,Magoffin,Kentucky,"37 42m 23.3069s N, 83 3m 53.6923s W"
48,109,Culberson,Texas,"31 26m 49.4655s N, 104 31m 2.53188s W"
13,271,Telfair,Georgia,"31 55m 47.2835s N, 82 56m 20.3551s W"
19,143,Osceola,Iowa,"43 22m 42.8533s N, 95 37m 25.2667s W"
17,165,Saline,Illinois,"37 45m 11.291s N, 88 32m 26.6705s W"
